px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.08892	-8.8653	-2.73802	-2.27809	-1.04297	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.160315
5.15276	-8.73692	-2.73377	-2.2865	-0.971536	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	2.33834
5.27051	-8.61428	-2.75539	-2.34577	-0.973981	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.490873
5.34538	-8.49041	-2.74833	-2.35391	-0.90729	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	2.06881
5.45584	-8.38228	-2.75311	-2.40317	-0.906092	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.0270602
5.4934	-8.25693	-2.72524	-2.35353	-0.760368	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	11.2709
5.59975	-8.14581	-2.74622	-2.38964	-0.755822	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.473199
5.7079	-8.03397	-2.75232	-2.42218	-0.743203	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.475799
5.82725	-7.92273	-2.76731	-2.45914	-0.737894	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.282503
5.94622	-7.82275	-2.7719	-2.49556	-0.732218	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.176784
6.08226	-7.72126	-2.7928	-2.5357	-0.729812	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.393358
6.17122	-7.61833	-2.77876	-2.52519	-0.654871	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	3.13079
6.29474	-7.5228	-2.79991	-2.55362	-0.648661	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.455335
6.39902	-7.41376	-2.78677	-2.54545	-0.579402	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	2.65985
6.53097	-7.31674	-2.80006	-2.57254	-0.573723	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.212051
6.63237	-7.22494	-2.78853	-2.56829	-0.519862	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	1.77687
6.75144	-7.12956	-2.80465	-2.58444	-0.509409	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.514347
6.87	-7.05313	-2.80638	-2.60843	-0.508887	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.134715
6.98585	-6.97502	-2.80652	-2.62812	-0.503626	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.148233
7.10697	-6.88572	-2.79852	-2.63483	-0.472775	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0.7724
7.24468	-6.80207	-2.80796	-2.65599	-0.467557	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.123904
7.3379	-6.70337	-2.78362	-2.62531	-0.382557	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	4.48751
7.45571	-6.61966	-2.79028	-2.6351	-0.373418	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.308926
7.5759	-6.54948	-2.78878	-2.64849	-0.364952	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.0469447
7.69279	-6.47715	-2.78712	-2.66126	-0.35998	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.145474
7.84091	-6.43816	-2.81098	-2.72356	-0.43297	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	3.88857
7.96836	-6.37444	-2.81435	-2.74056	-0.428404	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.0715524
8.06193	-6.26643	-2.75794	-2.67747	-0.287248	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	15.1436
8.1919	-6.18848	-2.7582	-2.6858	-0.280134	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.200467
8.28816	-6.07678	-2.72229	-2.6331	-0.174578	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	7.57468
8.40917	-5.99461	-2.71833	-2.63491	-0.167354	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.286351
8.55883	-5.94628	-2.73734	-2.68457	-0.23396	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	3.31516
8.68729	-5.87198	-2.73569	-2.69095	-0.22786	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.159514
8.81488	-5.79757	-2.73141	-2.69347	-0.215116	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.414018
8.95127	-5.71758	-2.74094	-2.69653	-0.206399	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.186745
9.04108	-5.61826	-2.7081	-2.64575	-0.111326	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	6.1223
9.15993	-5.53275	-2.71972	-2.63901	-0.0992288	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0.356674
9.277	-5.44397	-2.70743	-2.61857	-0.0588785	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	1.05271
9.39745	-5.36306	-2.70314	-2.61598	-0.0534191	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.175331
9.46682	-5.22097	-2.65143	-2.51318	0.111327	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	17.4313
9.58064	-5.12114	-2.6559	-2.49831	0.119724	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0.170615
9.68212	-5.01325	-2.64913	-2.46494	0.159098	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.944662
9.78889	-4.90376	-2.65489	-2.44453	0.170134	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0.311881
9.8984	-4.80524	-2.65382	-2.42615	0.185942	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.357611
10.0003	-4.69877	-2.65402	-2.40808	0.193346	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.178537
10.092	-4.60222	-2.65256	-2.39024	0.203752	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.209223
10.1836	-4.49537	-2.65954	-2.37022	0.212757	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.239742
10.2623	-4.36652	-2.65029	-2.31725	0.2741	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	2.1972
10.3558	-4.23946	-2.66092	-2.29079	0.28444	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0.327712
10.4622	-4.13773	-2.66659	-2.29697	0.248058	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	1.04825
10.5578	-4.0096	-2.68003	-2.27428	0.256047	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.260284
10.6606	-3.90158	-2.6848	-2.27352	0.234311	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.321269
10.7535	-3.77941	-2.69093	-2.25579	0.238612	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.0677095
10.8521	-3.66543	-2.69496	-2.24751	0.231671	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.105337
10.9438	-3.52855	-2.71222	-2.22524	0.239983	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.344667
10.9922	-3.37657	-2.70087	-2.14411	0.346785	11.1095	-3.32648	11	-3.3	0.908632	2.72588	6.56841
11.0664	-3.23188	-2.71418	-2.1146	0.356048	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.318589
11.1129	-3.081	-2.71204	-2.05463	0.415598	10.9851	-2.95299	11.1	-3	0.909905	2.72971	1.95417
11.1757	-2.92944	-2.72623	-2.02197	0.424097	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.317942
11.1676	-2.7483	-2.72153	-1.89779	0.578945	11.0233	-2.67356	11.15	-2.7	0	2.72847	11.8812
11.2001	-2.59567	-2.72364	-1.8559	0.588076	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.323578
11.2046	-2.42898	-2.73071	-1.76984	0.672804	11.2541	-2.42353	11.15	-2.4	0	2.72732	3.62804
11.2194	-2.2778	-2.72817	-1.72553	0.679661	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.215609
11.3215	-2.16953	-2.70626	-1.80754	0.489938	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	18.5553
11.3528	-2.00958	-2.72137	-1.77613	0.49275	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.226286
11.2993	-1.83494	-2.72666	-1.63756	0.669827	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	16.4587
11.2952	-1.67676	-2.7318	-1.59274	0.676674	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.238242
11.2971	-1.52622	-2.73268	-1.55603	0.676315	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.0161936
11.2871	-1.37081	-2.73705	-1.51522	0.679165	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.0598885
11.2304	-1.20982	-2.7539	-1.41644	0.777551	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	5.29096
11.1959	-1.05989	-2.75367	-1.36891	0.781922	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.0879458
11.0767	-0.899226	-2.79177	-1.21913	0.949369	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	14.9854
11.0077	-0.752864	-2.79551	-1.15955	0.955695	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.233146
10.9453	-0.613887	-2.7909	-1.11381	0.942842	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.281947
10.8687	-0.471855	-2.79852	-1.0593	0.944364	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.0981413
10.6988	-0.352431	-2.87228	-0.890386	1.1354	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	23.139
10.5969	-0.244844	-2.87233	-0.828341	1.14015	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.103029
10.5056	-0.135181	-2.8427	-0.790421	1.09946	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	1.72083
10.3834	-0.0501796	-2.82191	-0.718349	1.11369	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0.540003
10.2411	0.0377268	-2.84174	-0.62872	1.15706	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	1.70196
10.0989	0.0902468	-2.81375	-0.544713	1.18142	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	1.12793
9.9547	0.156149	-2.81675	-0.467477	1.19804	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.449039
9.80118	0.184863	-2.79288	-0.377789	1.22551	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	1.05138
9.68607	0.225511	-2.71215	-0.334001	1.185	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	6.72522
9.54415	0.243555	-2.69222	-0.254122	1.20322	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.531802
9.40514	0.268341	-2.68265	-0.185343	1.20741	9.56225	0.148577	9.4	0.15	-2.72659	0	0.47123
9.25497	0.25728	-2.66637	-0.0959055	1.23375	9.25348	0.150166	9.25	0.15	-2.72658	0	0.66941
9.10883	0.260738	-2.66114	-0.0244906	1.23743	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.065372
8.95896	0.254777	-2.66301	0.047854	1.24162	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.0365011
8.81384	0.25014	-2.6748	0.11067	1.23637	8.94634	0.26481	8.8	0.25	-2.72783	0	0.442068
8.66598	0.235052	-2.67917	0.174621	1.23141	8.64483	0.254352	8.65	0.25	-2.7278	0	0.0442419
8.51723	0.213545	-2.6922	0.235444	1.22278	8.46866	0.251128	8.5	0.25	-2.72395	0	0.181768
8.37316	0.193537	-2.69526	0.287968	1.20658	8.35775	0.250149	8.35	0.25	-2.72395	0	0.202705
8.22829	0.162972	-2.71182	0.339096	1.188	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.522197
8.08225	0.120472	-2.71889	0.395333	1.17738	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.206733
7.89884	0.16391	-2.83934	0.34545	1.03244	7.74678	0.154598	7.85	0.15	-3.9992	0	25.0598
7.74995	0.12049	-2.85518	0.389687	1.02243	7.63715	0.143302	7.65	0.15	-3.99916	0	0.682005
7.64267	0.0412337	-2.80766	0.471243	1.06686	7.61982	0.157052	7.55	0.15	-1.99868	0	4.39838
7.50769	0.0191782	-2.80346	0.489446	1.02978	7.43926	0.160393	7.45	0.15	-1.99866	0	1.41279
7.35679	-0.0152983	-2.81938	0.503342	0.975616	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	1.96855
7.21431	-0.0602149	-2.81251	0.531241	0.94899	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	0.778113
7.09777	-0.152091	-2.78936	0.603185	0.980283	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.6234
6.96958	-0.219843	-2.78101	0.640471	0.963613	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.345293
6.86311	-0.323767	-2.76512	0.712172	0.993116	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.955091
6.75157	-0.409618	-2.75367	0.756276	0.983302	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.219022
6.6453	-0.504409	-2.74619	0.800835	0.971856	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.273885
6.54549	-0.603508	-2.73538	0.847871	0.966396	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.15263
6.46002	-0.729137	-2.73335	0.914324	0.983779	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.35062
6.37185	-0.867218	-2.74762	0.977519	0.99148	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.311489
6.37387	-1.08311	-2.76673	1.17107	1.2019	6.35624	-1.10001	6.35	-1.1	0	-2.99522	20.0707
6.33021	-1.21893	-2.76866	1.23718	1.20743	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0.113336
6.31081	-1.39707	-2.79013	1.35245	1.27969	6.30992	-1.40686	6.35	-1.4	0	-2.72817	2.2787
6.29423	-1.54958	-2.7853	1.42914	1.28644	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0.200033
6.29591	-1.71061	-2.78911	1.51931	1.31343	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.794465
6.30338	-1.86013	-2.78044	1.59618	1.31934	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.166469
6.29483	-1.99448	-2.75171	1.63584	1.2676	6.38849	-2.02257	6.35	-2	0	-2.73154	1.89184
6.3168	-2.14343	-2.74805	1.70948	1.27213	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.063576
6.31223	-2.2627	-2.71473	1.73354	1.21046	6.28921	-2.27735	6.35	-2.3	0	-2.99503	2.71753
6.33692	-2.40141	-2.72145	1.79343	1.20837	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.0680243
6.38233	-2.55507	-2.74299	1.87392	1.2317	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	0.714535
6.43516	-2.70414	-2.75109	1.943	1.23141	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.146978
6.48484	-2.84482	-2.74829	2.00116	1.2178	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.210348
6.55013	-2.98572	-2.7548	2.06577	1.21408	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.0604321
6.59549	-3.11312	-2.70444	2.09267	1.1494	6.70928	-3.32749	6.55	-3.25	0	-3.63617	6.32189
6.6419	-3.2765	-2.73952	2.12603	1.11295	6.54763	-3.45513	6.55	-3.45	0	-3.63613	2.23988
6.69893	-3.41418	-2.7343	2.16186	1.07947	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	1.49992
6.75046	-3.5747	-2.76415	2.18626	1.03889	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	2.09793
6.81761	-3.70481	-2.74735	2.21914	1.00575	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	1.44266
6.89451	-3.84514	-2.7632	2.25525	0.983598	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.577466
6.99419	-3.97967	-2.78758	2.30303	0.975986	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.60033
7.05776	-4.14243	-2.81627	2.3102	0.923921	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	2.63003
7.11816	-4.25575	-2.73776	2.31926	0.86467	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	9.45374
7.17895	-4.41018	-2.75444	2.32054	0.814373	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	2.08894
7.26393	-4.53583	-2.7482	2.34342	0.788196	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	1.21194
7.31269	-4.69447	-2.75685	2.32909	0.727083	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	3.00648
7.42144	-4.82927	-2.81041	2.36372	0.7275	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	3.41009
7.48159	-4.99244	-2.82295	2.34762	0.667716	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	2.61763
7.5516	-5.10484	-2.79572	2.35443	0.636008	7.32687	-5.26205	7.4	-5.3	0.999994	-3	2.10549
7.59786	-5.26707	-2.81051	2.32506	0.570774	7.46174	-5.44979	7.45	-5.45	0.999999	-3	3.16044
7.67857	-5.3869	-2.78295	2.33444	0.5442	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	1.59617
7.74951	-5.53902	-2.79142	2.32331	0.500657	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	1.32552
7.83025	-5.65813	-2.75505	2.32799	0.471377	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	2.6672
7.88462	-5.82199	-2.762	2.29916	0.413844	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	2.23091
7.96618	-5.94039	-2.74092	2.30542	0.39419	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.88733
8.03624	-6.0826	-2.74316	2.29426	0.359956	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	0.785116
8.15076	-6.20304	-2.81758	2.32372	0.380777	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	6.9101
8.21735	-6.34296	-2.82567	2.30734	0.343719	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	0.955235
8.28558	-6.45423	-2.75054	2.29972	0.307562	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	8.10316
8.35282	-6.59483	-2.74919	2.284	0.273677	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	0.802456
8.4341	-6.71253	-2.73281	2.28587	0.258637	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.747274
8.48611	-6.8663	-2.73257	2.25434	0.211314	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	1.48459
8.59936	-6.99953	-2.78649	2.27244	0.223841	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.26288
8.65555	-7.15729	-2.79033	2.24091	0.178688	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	1.26955
8.74437	-7.28185	-2.78689	2.24385	0.170898	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.136642
8.81717	-7.41564	-2.78381	2.23361	0.150736	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.314923
8.90059	-7.52923	-2.79667	2.24	0.151952	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.912711
8.94875	-7.67471	-2.80083	2.20895	0.112325	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	1.00841
9.00606	-7.7965	-2.74997	2.19042	0.0801757	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	3.44596
9.04875	-7.96443	-2.75904	2.14846	0.0328114	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	1.39622
9.09096	-8.09066	-2.69923	2.11792	-0.0107888	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	4.86454
9.13298	-8.23322	-2.69229	2.09019	-0.0385329	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0.756138
9.194	-8.36321	-2.68263	2.07885	-0.0495273	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.288013
9.2386	-8.50874	-2.68268	2.05322	-0.0727047	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.389782
9.32671	-8.64056	-2.72535	2.07174	-0.0381885	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	4.33358
9.38066	-8.79283	-2.73496	2.05045	-0.0572498	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.290849
9.44597	-8.92783	-2.73375	2.04393	-0.0611114	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.0294119
9.49156	-9.08679	-2.74615	2.01695	-0.0845204	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.439556
9.55226	-9.21728	-2.75729	2.0129	-0.0824348	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.248024
9.59281	-9.36692	-2.77222	1.98823	-0.102658	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.453455
9.61423	-9.50516	-2.71763	1.94303	-0.159051	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	5.77867
9.66056	-9.65074	-2.72094	1.92746	-0.165796	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.0349369
9.68344	-9.78928	-2.6869	1.89053	-0.204988	9.63311	-9.79216	9.65	-9.8	0	-2.73054	2.12177
9.70717	-9.94105	-2.69013	1.86161	-0.222517	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.232932
9.76475	-10.0691	-2.71635	1.87485	-0.186012	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	2.33404
9.78852	-10.2118	-2.72379	1.85116	-0.200002	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.16741
9.83568	-10.3566	-2.73441	1.84841	-0.18724	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.313402
9.87018	-10.5087	-2.74051	1.83222	-0.192864	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.0526923
9.88027	-10.6523	-2.71067	1.79212	-0.234968	9.8617	-10.6917	9.85	-10.7	0	-2.72718	2.1275
9.89178	-10.8125	-2.7207	1.76215	-0.251456	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.237492
9.89043	-10.9553	-2.69511	1.7204	-0.290127	9.75887	-10.887	9.85	-11	0	-2.72395	1.49987
9.89665	-11.1126	-2.70321	1.69233	-0.301678	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.128486
9.90669	-11.2611	-2.70027	1.66865	-0.311274	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.0860179
9.89999	-11.4194	-2.70869	1.63625	-0.325841	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.198738
9.90556	-11.5708	-2.70893	1.61383	-0.33243	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.16447
9.88986	-11.7265	-2.7143	1.58063	-0.346647	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.207833
9.86989	-11.8596	-2.7017	1.5415	-0.377521	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.679281
9.83437	-12.0093	-2.71661	1.50061	-0.398006	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.504368
9.70369	-12.1413	-2.64788	1.34089	-0.598162	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	26.7396
9.64279	-12.2795	-2.64617	1.29106	-0.614646	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0.541402
9.58172	-12.4163	-2.64252	1.23718	-0.642317	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.406388
9.48615	-12.5603	-2.65782	1.17161	-0.669806	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	1.21958
9.3561	-12.6665	-2.64472	1.04587	-0.802326	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	8.47563
9.26062	-12.7785	-2.65078	0.98822	-0.818097	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	0.560159
9.14446	-12.888	-2.65027	0.901567	-0.878032	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	1.64133
9.03252	-12.9931	-2.65068	0.840398	-0.889945	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0.427714
8.83367	-13.0636	-2.66809	0.656399	-1.08906	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	18.7512
8.70373	-13.1343	-2.65967	0.585941	-1.10013	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	0.553409
8.58744	-13.2006	-2.65789	0.528154	-1.10232	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.223743
8.44696	-13.2612	-2.67065	0.459624	-1.11224	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	0.612145
8.24962	-13.2628	-2.71089	0.286113	-1.28626	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	15.6797
8.12608	-13.2739	-2.68706	0.215008	-1.29687	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0.877328
7.99806	-13.3102	-2.66577	0.171656	-1.25378	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	1.39482
7.85365	-13.3178	-2.65719	0.0963865	-1.26139	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.220594
7.68027	-13.2936	-2.68765	-0.0239134	-1.33509	7.57824	-13.1345	7.65	-13.25	-3.62957	0	3.57255
7.52034	-13.2784	-2.69652	-0.104245	-1.33948	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.295195
7.38494	-13.2736	-2.67382	-0.15228	-1.30008	7.33241	-13.2718	7.3	-13.25	-2.7301	0	1.23419
7.22352	-13.2465	-2.69208	-0.225992	-1.29839	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.449645
7.08861	-13.2243	-2.66619	-0.272317	-1.25817	6.97467	-13.1643	7	-13.25	-2.72703	0	1.68058
6.93121	-13.1938	-2.6884	-0.332931	-1.24558	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.494427
6.79229	-13.1467	-2.68906	-0.396681	-1.23967	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.133573
6.63848	-13.1026	-2.71163	-0.451686	-1.22285	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.554182
6.50272	-13.0288	-2.7152	-0.520952	-1.22319	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.395545
6.34958	-12.9747	-2.74157	-0.567682	-1.19876	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.859501
6.22859	-12.9159	-2.70475	-0.604843	-1.15595	6.09711	-13.0021	6.1	-13	-2.73	0.910004	2.37479
6.07323	-12.862	-2.7347	-0.637175	-1.12076	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	1.39832
5.96601	-12.8106	-2.70077	-0.662993	-1.08006	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	2.5275
5.81673	-12.7572	-2.7356	-0.682804	-1.04129	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	1.72948
5.70017	-12.6745	-2.72435	-0.726576	-1.02433	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.524309
5.5592	-12.5907	-2.74749	-0.760024	-0.998775	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.733967
5.44909	-12.4862	-2.74394	-0.810166	-0.990951	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.300815
5.32199	-12.3944	-2.75736	-0.842454	-0.967352	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.466897
